Method;TargetClass;NbAccessedEntities;Distance_TC
org.apache.tools.ant.types.AbstractFileSet.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.DataType;3;0.8695652173913043
org.apache.tools.ant.types.AbstractFileSet.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.AbstractFileSet;3;0.9558823529411765
org.apache.tools.ant.types.AbstractFileSet.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.PatternSet;1;0.972972972972973
org.apache.tools.ant.types.AbstractFileSet.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.AbstractFileSet.setDir(java.io.File);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.setDir(java.io.File);org.apache.tools.ant.types.AbstractFileSet;1;0.9846153846153847
org.apache.tools.ant.types.AbstractFileSet.getDir();org.apache.tools.ant.types.AbstractFileSet;1;0.9841269841269842
org.apache.tools.ant.types.AbstractFileSet.getDir();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.AbstractFileSet.getDir(org.apache.tools.ant.Project);org.apache.tools.ant.types.DataType;1;0.9523809523809523
org.apache.tools.ant.types.AbstractFileSet.getDir(org.apache.tools.ant.Project);org.apache.tools.ant.types.AbstractFileSet;3;0.953125
org.apache.tools.ant.types.AbstractFileSet.createPatternSet();org.apache.tools.ant.types.DataType;2;0.9
org.apache.tools.ant.types.AbstractFileSet.createPatternSet();org.apache.tools.ant.types.AbstractFileSet;1;0.9848484848484849
org.apache.tools.ant.types.AbstractFileSet.createInclude();org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.createInclude();org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.createInclude();org.apache.tools.ant.types.PatternSet;1;0.96875
org.apache.tools.ant.types.AbstractFileSet.createIncludesFile();org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.createIncludesFile();org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.createIncludesFile();org.apache.tools.ant.types.PatternSet;1;0.96875
org.apache.tools.ant.types.AbstractFileSet.createExclude();org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.createExclude();org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.createExclude();org.apache.tools.ant.types.PatternSet;1;0.96875
org.apache.tools.ant.types.AbstractFileSet.createExcludesFile();org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.createExcludesFile();org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.createExcludesFile();org.apache.tools.ant.types.PatternSet;1;0.96875
org.apache.tools.ant.types.AbstractFileSet.setFile(java.io.File);org.apache.tools.ant.types.DataType;2;0.9130434782608696
org.apache.tools.ant.types.AbstractFileSet.setFile(java.io.File);org.apache.tools.ant.types.AbstractFileSet;2;0.9705882352941176
org.apache.tools.ant.types.AbstractFileSet.setFile(java.io.File);org.apache.tools.ant.types.PatternSet;1;0.9722222222222222
org.apache.tools.ant.types.AbstractFileSet.setIncludes(java.lang.String);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.setIncludes(java.lang.String);org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.setIncludes(java.lang.String);org.apache.tools.ant.types.PatternSet;1;0.96875
org.apache.tools.ant.types.AbstractFileSet.appendIncludes(java.lang.String[]);org.apache.tools.ant.types.DataType;2;0.9
org.apache.tools.ant.types.AbstractFileSet.appendIncludes(java.lang.String[]);org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.appendIncludes(java.lang.String[]);org.apache.tools.ant.types.PatternSet;2;0.9375
org.apache.tools.ant.types.AbstractFileSet.setExcludes(java.lang.String);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.AbstractFileSet.setExcludes(java.lang.String);org.apache.tools.ant.types.AbstractFileSet;0;1.0
org.apache.tools.ant.types.AbstractFileSet.setExcludes(java.lang.String);org.apache.tools.ant.types.PatternSet;1;0.96875
