Snapshot;Date;BugFix;Entity;Public;Code;ChangeType
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.archives.ArchiveReplacement.ArchiveReplacement(Archive,Archive);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement.getNewArchive();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement.getReplaced();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement.getLongDescription();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement.getShortDescription();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveReplacement.toString();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/archives/ArchiveInstaller.java;ADDED
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.archives.ArchiveInstaller;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.archives.ArchiveInstaller.ArchiveInstaller();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.archives.ArchiveInstaller.ArchiveInstaller(IFileOp);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.archives.ArchiveInstaller.getFileOp();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.archives.ArchiveInstaller.install(ArchiveReplacement,String,boolean,SdkManager,DownloadCache,ITaskMonitor);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/archives/Archive.java;ADDED
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.archives.Archive;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.archives.Archive.Archive(Package,Os,Arch,String,long,String);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/UserCredentials.java;ADDED
