Snapshot;Date;Directory;Code;ChangeType
46b09b750833c1c2936c0d1bdbfc1877e1ad8b24;9 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TestProvider;M
46b09b750833c1c2936c0d1bdbfc1877e1ad8b24;9 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ClassUtils;M
b78d964b7a457657705dbfa0a6d3941142268426;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
b78d964b7a457657705dbfa0a6d3941142268426;9 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Directive;M
b78d964b7a457657705dbfa0a6d3941142268426;9 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Dummy;M
b78d964b7a457657705dbfa0a6d3941142268426;9 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTDirective;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTIdentifier;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTMethod;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTReference;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTprocess;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.Node;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserConstants;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
043c930936205a84ff53af1d474e83ca3383c1f4;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.SimpleNode;M
5ba72ce884b64b16432072569e7795dd6c41c9ca;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.AbstractExecutor;A
5ba72ce884b64b16432072569e7795dd6c41c9ca;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.MapExecutor;A
5ba72ce884b64b16432072569e7795dd6c41c9ca;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.PropertyExecutor;A
b2ea5aa76d1e546b963bcca426e93351e6323e71;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Directive;M
b2ea5aa76d1e546b963bcca426e93351e6323e71;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Dummy;M
b2ea5aa76d1e546b963bcca426e93351e6323e71;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
5fe0da829b19825e670f3505bcea639ea13e33e9;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Dummy;A
7a7de709f8b8cc4df253f335fd6d82c1375f3463;3 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTWord;A
033919920c403e7fa5c67403b3a12057ade1aa86;3 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
033919920c403e7fa5c67403b3a12057ade1aa86;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
033919920c403e7fa5c67403b3a12057ade1aa86;3 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Set;D
04ea74ea7547cb61f1b83b1f94190a799de3edff;3 Oct 2000;src/java/org/apache/velocity/runtime/visitor;org.apache.velocity.runtime.visitor.NodeViewMode;M
e1f7de356dc30971406516ca4af7ccde318eb7da;3 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTSetDirective;A
