CommitNumber;Entity;Method;Change
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.makeRemoteDir(FTPClient,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.sendFile(FTPClient,String,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient,FileSet);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setAction(Action);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setBinary(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setDepends(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setIgnoreNoncriticalErrors(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setListing(File);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setNewer(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setPassive(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setPassword(String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setPort(int);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setRemotedir(String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setSeparator(String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setServer(String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setSkipFailedTransfers(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setUserid(String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.setVerbose(boolean);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.addFileset(FileSet);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.execute();MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.getFile(FTPClient,String,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.isUpToDate(FTPClient,File,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.createParents(FTPClient,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.delFile(FTPClient,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.listFile(FTPClient,BufferedWriter,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.makeRemoteDir(FTPClient,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.sendFile(FTPClient,String,String);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient,FileSet);MODIFIED
e571d5cc67f16b03327db1fc9780972f7c753a88;METHOD;org.apache.tools.ant.taskdefs.optional.net.FTP.transferFiles(FTPClient);MODIFIED
4853667611f5d74486a4d371499bee9192bc1820;METHOD;org.apache.tools.ant.taskdefs.Recorder.createOutput(String);MODIFIED
4853667611f5d74486a4d371499bee9192bc1820;METHOD;org.apache.tools.ant.taskdefs.Recorder.createOutput(String);MODIFIED
028268f0d6daa89f0f0d557e545d761ce4ba42a7;METHOD;org.apache.tools.ant.taskdefs.Patch.execute();MODIFIED
028268f0d6daa89f0f0d557e545d761ce4ba42a7;METHOD;org.apache.tools.ant.taskdefs.Patch.execute();MODIFIED
9d92adc45a05919f388c03e6d94861ec2c001814;METHOD;org.apache.tools.ant.util.MergingMapper.setTo(String);MODIFIED
9d92adc45a05919f388c03e6d94861ec2c001814;METHOD;org.apache.tools.ant.util.RegexpPatternMapper.RegexpPatternMapper();MODIFIED
9d92adc45a05919f388c03e6d94861ec2c001814;METHOD;org.apache.tools.ant.util.MergingMapper.setTo(String);MODIFIED
9d92adc45a05919f388c03e6d94861ec2c001814;METHOD;org.apache.tools.ant.util.RegexpPatternMapper.RegexpPatternMapper();MODIFIED
3fd2c05f3e946b443daad034936004de64090f98;METHOD;org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.executeExternalCompile(String,int);MODIFIED
3fd2c05f3e946b443daad034936004de64090f98;METHOD;org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter.executeExternalCompile(String,int);MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.execute();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.getFileList();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.isUpToDate(ArrayList);MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.checkConfiguration();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.execute();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.getFileList();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.isUpToDate(ArrayList);MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.optional.Cab.checkConfiguration();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.GenerateKey.execute();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.GenerateKey.validate();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.SignJar.doOneJar(File,File);MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.GenerateKey.execute();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.GenerateKey.validate();MODIFIED
81a5574b31e7ca6926b6dc49e37406ecf3fd3033;METHOD;org.apache.tools.ant.taskdefs.security.SignJar.doOneJar(File,File);MODIFIED
e3a2a7816ea97a9d9f80ba5ed38cf86c1bd18ce9;METHOD;org.apache.tools.ant.taskdefs.optional.javacc.JavaCC.runCommand(String);MODIFIED
e3a2a7816ea97a9d9f80ba5ed38cf86c1bd18ce9;METHOD;org.apache.tools.ant.taskdefs.optional.javacc.JavaCC.runCommand(String);MODIFIED
dc80e3da918f56c32f55d037c25a386349e092b7;METHOD;org.apache.tools.ant.types.Argument.setLine(String);MODIFIED
dc80e3da918f56c32f55d037c25a386349e092b7;METHOD;org.apache.tools.ant.types.Argument.setLine(String);MODIFIED
4e2236fc4ae6f150e6269d5347be1be4cefa514c;METHOD;org.apache.tools.ant.types.CommandlineJava.toString();MODIFIED
4e2236fc4ae6f150e6269d5347be1be4cefa514c;METHOD;org.apache.tools.ant.types.CommandlineJava.getActualVMCommand();MODIFIED
4e2236fc4ae6f150e6269d5347be1be4cefa514c;METHOD;org.apache.tools.ant.types.CommandlineJava.toString();MODIFIED
4e2236fc4ae6f150e6269d5347be1be4cefa514c;METHOD;org.apache.tools.ant.types.CommandlineJava.getActualVMCommand();MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.getFilterHash();MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.addFilter(String,String);MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.hasFilters();MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.readFiltersFromFile(File);MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.getFilterHash();MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.addFilter(String,String);MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.hasFilters();MODIFIED
54e5c8a15f93996246dca4a9af7fcff16c638194;METHOD;org.apache.tools.ant.types.FilterSet.readFiltersFromFile(File);MODIFIED
0bc976677969f0b9f92824bc2d21c12591edd174;METHOD;org.apache.tools.ant.taskdefs.Expand.extractFile(File,File,InputStream,String,Date,boolean);MODIFIED
0bc976677969f0b9f92824bc2d21c12591edd174;METHOD;org.apache.tools.ant.types.Commandline.toString();MODIFIED
0bc976677969f0b9f92824bc2d21c12591edd174;METHOD;org.apache.tools.ant.taskdefs.Expand.extractFile(File,File,InputStream,String,Date,boolean);MODIFIED
0bc976677969f0b9f92824bc2d21c12591edd174;METHOD;org.apache.tools.ant.types.Commandline.toString();MODIFIED
3424739ba11336936a3864fd0c1c01be20816006;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.createBatchTest();MODIFIED
3424739ba11336936a3864fd0c1c01be20816006;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.execute();MODIFIED
3424739ba11336936a3864fd0c1c01be20816006;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.createBatchTest();MODIFIED
3424739ba11336936a3864fd0c1c01be20816006;METHOD;org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.execute();MODIFIED
e8c8862b8a7db71254ba34e4624bb522d3bfdda0;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeFork();MODIFIED
e8c8862b8a7db71254ba34e4624bb522d3bfdda0;METHOD;org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient.executeFork();MODIFIED
47907fc288db3aaa62b01e2bfe97112193672244;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.execute();MODIFIED
47907fc288db3aaa62b01e2bfe97112193672244;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.execute();MODIFIED
47907fc288db3aaa62b01e2bfe97112193672244;METHOD;org.apache.tools.ant.taskdefs.javadoc.Javadoc.execute();MODIFIED
47907fc288db3aaa62b01e2bfe97112193672244;METHOD;org.apache.tools.ant.taskdefs.javadoc.Javadoc.execute();MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.setReverse(boolean);MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.createMapper();MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.convert(String,String);MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.setReverse(boolean);MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.createMapper();MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.execute();MODIFIED
2d64da537a6266710a1eb9171577df0a234da411;METHOD;org.apache.tools.ant.taskdefs.optional.Native2Ascii.convert(String,String);MODIFIED
2df0b93aade44aea6f61e3b9dc17ce9045a24b16;METHOD;org.apache.antlib.core.Log.execute();MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeAsForked(CommandlineJava);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeInVM(CommandlineJava);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.types.Path.translateFile(String);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.types.Path.translatePath(File,String);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeAsForked(CommandlineJava);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.executeInVM(CommandlineJava);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.types.Path.translateFile(String);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.types.Path.translatePath(File,String);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.util.PathTokenizer.PathTokenizer(String);MODIFIED
1d15d7026185d37432f94610a6f345b220111780;METHOD;org.apache.tools.ant.util.PathTokenizer.PathTokenizer(String);MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.createPath();MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.execute();MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.mapElement(String);MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.createPath();MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.execute();MODIFIED
9899890aa9da1505f9d1910e5fde33db0202e9e2;METHOD;org.apache.tools.ant.taskdefs.PathConvert.mapElement(String);MODIFIED
9c02365c5914270640c24ca617cc47fadcc5b6d2;METHOD;org.apache.tools.ant.types.EnumeratedAttribute.getValue();MODIFIED
9c02365c5914270640c24ca617cc47fadcc5b6d2;METHOD;org.apache.tools.ant.types.EnumeratedAttribute.getValue();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExcludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createIncludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createExcludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createIncludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.PatternSet.addPatternToList(ArrayList);MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExcludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createIncludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.optional.ide.VAJExport.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createExcludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.FileSet.createIncludesFile();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.types.PatternSet.addPatternToList(ArrayList);MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.unix.Chmod.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.unix.Chmod.createInclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.unix.Chmod.createExclude();MODIFIED
f4a9a3fa1004f5dde38346ec48ce0bd11acfe95f;METHOD;org.apache.tools.ant.taskdefs.unix.Chmod.createInclude();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExclude();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExcludesFile();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createInclude();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createIncludesFile();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createPatternSet();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExclude();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createExcludesFile();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createInclude();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createIncludesFile();MODIFIED
bfdf50a6770263ff1aef70ae1e95c4c610474d2c;METHOD;org.apache.tools.ant.taskdefs.MatchingTask.createPatternSet();MODIFIED
b0cb76f15775ceb4a30fd48948cf9bd3225079b9;METHOD;org.apache.antlib.xml.XMLValidateTask.initValidator();MODIFIED
b0cb76f15775ceb4a30fd48948cf9bd3225079b9;METHOD;org.apache.antlib.xml.XSLTParam.getExpression();MODIFIED
b0cb76f15775ceb4a30fd48948cf9bd3225079b9;METHOD;org.apache.antlib.xml.XSLTParam.getName();MODIFIED
b0cb76f15775ceb4a30fd48948cf9bd3225079b9;METHOD;org.apache.antlib.xml.XSLTProcess.configureLiaison(File);MODIFIED
b0cb76f15775ceb4a30fd48948cf9bd3225079b9;METHOD;org.apache.antlib.xml.XSLTProcess.ensureDirectoryFor(File);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Ear.zipFile(File,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Ear.Ear();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.setIndex(boolean);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.setManifest(File);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.addConfiguredManifest(Manifest);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.isUpToDate(FileScanner,File);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.finalizeZipOutputStream(ZipOutputStream);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.initZipOutputStream(ZipOutputStream);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.zipFile(File,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.createIndexList(ZipOutputStream);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.zipManifestEntry(InputStream);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.Jar();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.War.War();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.isInUpdateMode();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.execute();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.isAddingNewFiles();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.isUpToDate(FileScanner,File);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.addParentDirs(File,String,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.createEmptyZip(File);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.zipDir(File,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.zipFile(InputStream,ZipOutputStream,String,long);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Zip.zipFile(File,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Ear.zipFile(File,ZipOutputStream,String);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Ear.Ear();MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.setIndex(boolean);MODIFIED
05a66bd58d3bd9efb7186a766bf3ab358c254d32;METHOD;org.apache.tools.ant.taskdefs.Jar.setManifest(File);MODIFIED
